GO_Type	Slim_GO_ID	Slim_GO_Name	Input_Accession	Input_GOID	Input_GO_Name
C	GO:0016020	membrane	XM_004486222	GO:0016020	membrane
C	GO:0016020	membrane	XM_004485934	GO:0016020	membrane
C	GO:0016020	membrane	XM_004485961	GO:0016020	membrane
C	GO:0016020	membrane	XM_004485975	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486056	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486061	GO:0016020	membrane
C	GO:0016020	membrane	XM_027336271	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486097	GO:0016020	membrane
C	GO:0016020	membrane	XM_012712774	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486112	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486131	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486167	GO:0016020	membrane
C	GO:0016020	membrane	XM_012714402	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486445	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486447	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486450	GO:0016020	membrane
C	GO:0016020	membrane	XM_004486456	GO:0016020	membrane
C	GO:0016020	membrane	XM_012712690	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489511	GO:0016020	membrane
C	GO:0016020	membrane	XM_012712696	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489525	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489528	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489540	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489578	GO:0016020	membrane
C	GO:0016020	membrane	XM_027332043	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489595	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489599	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489640	GO:0016020	membrane
C	GO:0016020	membrane	XM_027332173	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489664	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489903	GO:0016020	membrane
C	GO:0016020	membrane	XM_012712807	GO:0016020	membrane
C	GO:0016020	membrane	XM_004489931	GO:0016020	membrane
C	GO:0016020	membrane	XM_027332053	GO:0016020	membrane
C	GO:0016020	membrane	XM_004490004	GO:0016020	membrane
C	GO:0016020	membrane	XM_027331670	GO:0016020	membrane
C	GO:0016020	membrane	XM_004492116	GO:0016020	membrane
C	GO:0016020	membrane	XM_004495443	GO:0016020	membrane
C	GO:0016020	membrane	XM_027333822	GO:0016020	membrane
C	GO:0016020	membrane	XM_027333606	GO:0016020	membrane
C	GO:0016020	membrane	XM_004499199	GO:0016020	membrane
C	GO:0016020	membrane	XM_004501410	GO:0016020	membrane
C	GO:0016020	membrane	XM_004501739	GO:0016020	membrane
C	GO:0016020	membrane	XM_004501763	GO:0016020	membrane
C	GO:0016020	membrane	XM_027334745	GO:0016020	membrane
C	GO:0016020	membrane	XM_004502973	GO:0016020	membrane
C	GO:0016020	membrane	XM_004504006	GO:0016020	membrane
C	GO:0016020	membrane	XM_004504760	GO:0016020	membrane
C	GO:0016020	membrane	XM_004505733	GO:0016020	membrane
C	GO:0016020	membrane	XM_004506745	GO:0016020	membrane
C	GO:0016020	membrane	XM_027335208	GO:0016020	membrane
C	GO:0016020	membrane	XM_027335936	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507327	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507329	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507347	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507349	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507352	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507354	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507358	GO:0016020	membrane
C	GO:0016020	membrane	XM_027335926	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507386	GO:0016020	membrane
C	GO:0016020	membrane	XM_004507395	GO:0016020	membrane
C	GO:0016020	membrane	XM_004485655	GO:0031201	SNARE complex
F	GO:0000166	nucleotide binding	XM_004485625	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485624	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485677	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485686	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485705	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485731	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485782	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485785	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485796	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485807	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485813	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485851	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_012716176	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485858	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485936	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485992	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004486028	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004486045	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_027336267	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_012712774	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004486131	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004486452	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489555	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489540	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489552	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489598	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489652	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_027331763	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489844	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489892	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004489956	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_027331657	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004490004	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004494384	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_012714161	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_027333822	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004498485	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004499321	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_027334659	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004501410	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004504760	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_027335979	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507264	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507273	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507278	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_012717759	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507329	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507386	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507405	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004507434	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_012717796	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004509508	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004511228	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004511267	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004512703	GO:0005524	ATP binding
F	GO:0000166	nucleotide binding	XM_004485798	GO:0005525	GTP binding
F	GO:0000166	nucleotide binding	XM_004489494	GO:0005525	GTP binding
F	GO:0000166	nucleotide binding	XM_004489635	GO:0005525	GTP binding
F	GO:0000166	nucleotide binding	XM_004499314	GO:0005525	GTP binding
F	GO:0000166	nucleotide binding	XM_004507301	GO:0005525	GTP binding
F	GO:0000166	nucleotide binding	XM_004489522	GO:0050661	NADP binding
F	GO:0000166	nucleotide binding	XM_004485669	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_004485668	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_012712573	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_027330360	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_012713809	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_027330375	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_027336157	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_004489827	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_012713169	GO:0043531	ADP binding
F	GO:0000166	nucleotide binding	XM_004486516	GO:0071949	FAD binding
F	GO:0000166	nucleotide binding	XM_004485659	GO:0070402	NADPH binding
F	GO:0000166	nucleotide binding	XM_004485622	GO:0010181	FMN binding
F	GO:0000166	nucleotide binding	XM_004507354	GO:0010181	FMN binding
F	GO:0000166	nucleotide binding	XM_027333606	GO:0000166	nucleotide binding
F	GO:0000166	nucleotide binding	XM_004489496	GO:0051287	NAD binding
F	GO:0003674	molecular_function	XM_004486201	GO:0015297	antiporter activity
F	GO:0003674	molecular_function	XM_004501763	GO:0015297	antiporter activity
F	GO:0003674	molecular_function	XM_004485663	GO:0015179	L-amino acid transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004489525	GO:0015179	L-amino acid transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004507308	GO:0044183	protein folding chaperone
F	GO:0003674	molecular_function	XM_004504760	GO:0140359	ABC-type transporter activity
F	GO:0003674	molecular_function	XM_004489652	GO:0140662	ATP-dependent protein folding chaperone
F	GO:0003674	molecular_function	XM_004485633	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity
F	GO:0003674	molecular_function	XM_004503502	GO:0061133	endopeptidase activator activity
F	GO:0003674	molecular_function	XM_004485805	GO:0015276	ligand-gated ion channel activity
F	GO:0003674	molecular_function	XM_004505733	GO:0016688	L-ascorbate peroxidase activity
F	GO:0003674	molecular_function	XM_004489801	GO:0015079	potassium ion transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004489595	GO:0008324	cation transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004485813	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004489552	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004489652	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004489892	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004501410	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004504760	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004507273	GO:0016887	ATP hydrolysis activity
F	GO:0003674	molecular_function	XM_004486167	GO:0015140	malate transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004486442	GO:0043139	5'-3' DNA helicase activity
F	GO:0003674	molecular_function	XM_004485663	GO:0015293	symporter activity
F	GO:0003674	molecular_function	XM_012712696	GO:0015293	symporter activity
F	GO:0003674	molecular_function	XM_004489525	GO:0015293	symporter activity
F	GO:0003674	molecular_function	XM_004489528	GO:0015293	symporter activity
F	GO:0003674	molecular_function	XM_004489664	GO:0015250	water channel activity
F	GO:0003674	molecular_function	XM_004489514	GO:0019888	protein phosphatase regulator activity
F	GO:0003674	molecular_function	XM_004485923	GO:0140537	transcription regulator activator activity
F	GO:0003674	molecular_function	XM_004485686	GO:0004386	helicase activity
F	GO:0003674	molecular_function	XM_012712474	GO:0004386	helicase activity
F	GO:0003674	molecular_function	XM_004498485	GO:0004386	helicase activity
F	GO:0003674	molecular_function	XM_004511228	GO:0004386	helicase activity
F	GO:0003674	molecular_function	XM_004511228	GO:0015616	DNA translocase activity
F	GO:0003674	molecular_function	XM_004489892	GO:0140326	ATPase-coupled intramembrane lipid transporter activity
F	GO:0003674	molecular_function	XM_004502973	GO:0004601	peroxidase activity
F	GO:0003674	molecular_function	XM_004501410	GO:0004176	ATP-dependent peptidase activity
F	GO:0003674	molecular_function	XM_004507360	GO:0004176	ATP-dependent peptidase activity
F	GO:0003674	molecular_function	XM_004485655	GO:0005484	SNAP receptor activity
F	GO:0003674	molecular_function	XM_004485868	GO:0022857	transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004489594	GO:0022857	transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004489816	GO:0022857	transmembrane transporter activity
F	GO:0003674	molecular_function	XM_012712807	GO:0022857	transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004489925	GO:0022857	transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004489931	GO:0022857	transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004507434	GO:0003777	microtubule motor activity
F	GO:0003674	molecular_function	XM_012717796	GO:0003777	microtubule motor activity
F	GO:0003674	molecular_function	XM_004485807	GO:0003724	RNA helicase activity
F	GO:0003674	molecular_function	XM_004499321	GO:0003724	RNA helicase activity
F	GO:0003674	molecular_function	XM_004489599	GO:0015171	amino acid transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004492771	GO:0010329	auxin efflux transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004507358	GO:0005351	carbohydrate:proton symporter activity
F	GO:0003674	molecular_function	XM_004485635	GO:0005337	nucleoside transmembrane transporter activity
F	GO:0003674	molecular_function	XM_027332645	GO:0005337	nucleoside transmembrane transporter activity
F	GO:0003674	molecular_function	XM_004494384	GO:0004467	long-chain fatty acid-CoA ligase activity
F	GO:0003674	molecular_function	XM_004507329	GO:0004467	long-chain fatty acid-CoA ligase activity
F	GO:0003674	molecular_function	XM_004485686	GO:0140658	ATP-dependent chromatin remodeler activity
F	GO:0003674	molecular_function	XM_004485992	GO:0140658	ATP-dependent chromatin remodeler activity
F	GO:0003674	molecular_function	XM_004511228	GO:0140658	ATP-dependent chromatin remodeler activity
F	GO:0003676	nucleic acid binding	XM_004485650	GO:0043565	sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_004497830	GO:0043565	sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_004501431	GO:0043565	sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_012716776	GO:0043565	sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_027335208	GO:0043565	sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_004486442	GO:0003697	single-stranded DNA binding
F	GO:0003676	nucleic acid binding	XM_004489951	GO:0003697	single-stranded DNA binding
F	GO:0003676	nucleic acid binding	XM_004486168	GO:0070180	large ribosomal subunit rRNA binding
F	GO:0003676	nucleic acid binding	XM_027336133	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_004485732	GO:0098808	mRNA cap binding
F	GO:0003676	nucleic acid binding	XM_004486451	GO:0000976	transcription cis-regulatory region binding
F	GO:0003676	nucleic acid binding	XM_012712736	GO:1990247	N6-methyladenosine-containing RNA binding
F	GO:0003676	nucleic acid binding	XM_004485662	GO:0003676	nucleic acid binding
F	GO:0003676	nucleic acid binding	XM_027332609	GO:0003676	nucleic acid binding
F	GO:0003676	nucleic acid binding	XM_004499321	GO:0003676	nucleic acid binding
F	GO:0003676	nucleic acid binding	XM_027334715	GO:0003676	nucleic acid binding
F	GO:0003676	nucleic acid binding	XM_004507464	GO:0003676	nucleic acid binding
F	GO:0003676	nucleic acid binding	XM_004507449	GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_027333871	GO:0003729	mRNA binding
F	GO:0003676	nucleic acid binding	XM_004497619	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
F	GO:0003676	nucleic acid binding	XM_004510172	GO:0003690	double-stranded DNA binding
F	GO:0003677	DNA binding	XM_004485650	GO:0043565	sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_004497830	GO:0043565	sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_004501431	GO:0043565	sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_012716776	GO:0043565	sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_027335208	GO:0043565	sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_004486442	GO:0003697	single-stranded DNA binding
F	GO:0003677	DNA binding	XM_004489951	GO:0003697	single-stranded DNA binding
F	GO:0003677	DNA binding	XM_004485654	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485711	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485743	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485755	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485756	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485778	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485787	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485799	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485802	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485803	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485922	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485946	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_027334280	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004485992	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004486254	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_027336328	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004489555	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_027332042	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004489663	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004489888	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004489894	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004498485	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004505336	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004507311	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004507396	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_004508616	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_012718672	GO:0003677	DNA binding
F	GO:0003677	DNA binding	XM_027336133	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_004486451	GO:0000976	transcription cis-regulatory region binding
F	GO:0003677	DNA binding	XM_004507449	GO:0001164	RNA polymerase I core promoter sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_004497619	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
F	GO:0003677	DNA binding	XM_004510172	GO:0003690	double-stranded DNA binding
F	GO:0003682	chromatin binding	XM_004486281	GO:0003682	chromatin binding
F	GO:0003682	chromatin binding	XM_004485992	GO:0031491	nucleosome binding
F	GO:0003700	DNA-binding transcription factor activity	XM_027336133	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
F	GO:0003700	DNA-binding transcription factor activity	XM_004497830	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
